episode,score,avg_score,hidden_size,entropy_production
1439,273.2755635295666,65.19274867220577,32,53.93173113707312
1440,236.4759112385781,68.75627502249824,32,53.5824630062041
1441,163.86251244617299,66.41579616792325,32,86.54430398467696
1442,134.74504698481184,66.63907202117068,32,98.46888763846064
1443,-20.41630757770642,66.04302538255178,32,18.521077621612246
1444,36.74382834266231,61.784766005538984,32,87.4411872310635
1445,169.6466818233931,64.289434081933,32,95.3563939775289
1446,14.221374622946044,64.08883372162909,32,41.42920257952424
1447,158.5082736172713,67.00751228530909,32,82.38073042189932
1448,235.2693666433829,71.28275453634684,32,27.81227133743462
1449,40.436776843455505,72.77015275692291,32,17.370396871673176
1450,124.53876763011549,74.64379249443176,32,78.49026455197121
1451,211.5904248564899,78.5894134991584,32,55.97147583453574
1452,226.9203678012248,80.27672161088083,32,33.72333144229296
1453,140.20100408777978,82.49441538960056,32,89.8768908396172
1454,-6.919565781433263,81.44494119766753,32,46.810390429057584
1455,-24.257136817346236,79.90362061093155,32,29.592864234516103
1456,135.3654421948518,81.93521521548416,32,185.59236646191584
1457,244.12877154051677,86.49339554769657,32,20.55999095897231
1458,148.27258380891936,88.96000655041254,32,155.43388518103447
1459,141.62235252343143,91.3690585545191,32,100.44038703388397
1460,169.65364413330252,94.37809629536123,32,108.33930715317791
1461,238.78930918807328,98.88672990952232,32,47.749577145613365
1462,16.324666977727333,99.21812695817125,32,41.13860156265197
1463,158.23664248191113,102.08037795289775,32,44.69512872983765
1464,137.84670845455955,105.0273480164647,32,114.21963779800079
1465,24.083215654835115,104.84756016961754,32,64.94023056234242
1466,4.851816393685439,104.45169228595313,32,24.75738101120044
1467,17.907995151121185,104.70004871953994,32,21.43126586235731
1468,41.082779074178404,104.86892813177819,32,7.917670367498563
1469,222.23272425789764,108.10363939532007,32,32.169099288552424
1470,77.15564858478996,109.22147218807727,32,46.90738042533722
1471,230.9594276219682,112.428822505881,32,23.569052474441143
1472,31.174465957862907,110.38620697510856,32,64.26477572378813
1473,50.51317168537099,111.72083590711598,32,48.886264441276325
1474,102.23194297669448,112.91525520606328,32,138.56555927406325
1475,35.713839690191264,110.77565173512865,32,23.710173525654337
1476,-6.254525034064272,109.87367354153086,32,39.62596585951772
1477,26.1679216167135,107.49922745483946,32,10.165939071862049
1478,-5.205305280900063,106.4741120189649,32,29.957993947386836
1479,155.45867602184802,110.22100152272354,32,77.77166968718053
1480,-19.51846284536107,108.48043714721942,32,30.716262012144576
1481,2.3963795422946674,105.71711453133986,32,35.40803606825153
1482,10.818006654255669,102.58960197788466,32,17.830424431866984
1483,119.30157616737526,104.54494003689906,32,81.28716622932782
1484,6.650606159576,101.38188333622871,32,46.83952527205278
1485,142.76861078915323,101.17160783009625,32,139.04203649632197
1486,158.31297613820476,101.11260013784448,32,35.10766152846749
1487,-75.97024600064519,99.73760554353099,32,46.484694684709375
1488,-7.238706646073993,97.01355091851259,32,21.384390541786082
1489,15.662559075955713,91.86129082944036,32,33.122077739177726
1490,-8.783715047363799,86.95609830372153,32,20.65499924532742
1491,5.0203657127737245,83.77925536905356,32,39.28529145513392
1492,25.96830496806281,81.60372052871858,32,31.19055930640922
1493,193.75025654899991,85.88705181125272,32,30.998283458140264
1494,237.165733475968,89.89548991391881,32,25.378916958968354
1495,121.81372716321913,88.93883082071535,32,150.4704919526045
1496,-9.589624633227288,88.46261083559187,32,21.981394845341523
1497,13.695135576854653,85.56634807478353,32,32.23745670765217
1498,122.1435365125474,83.30383147216682,32,112.64612284113763
1499,22.56792177141557,82.94645437072604,32,32.261836896337186
